match-id,game-date,game-type,assist-me-pings,enemy-missing-pings,bounty-level,ability-uses,bounty-gold,buffs-stolen,control-wards-placed,damage-per-minute,damage-taken-on-team-%,deaths-by-enemy-champ,epic-monster-steals,first-turret-killed,gold-per-minute,kda,assists,turret-damage-dealt,vision-score,champ-name,champ-level,deaths,first-blood,first-blood-assist,gold-earned,gold-spent,individual-position,inhibitors-lost,kills,longest-time-alive,riot-id-game-name,total-damage-dealt,total-time-spent-dead,team-id,win,game-duration,game-mode,role,q-casts,w-casts,e-casts,r-casts
NA1_4911544108,1707001813811,MATCHED_GAME,0,7,0,,0,0,0,688.6955915965476,0.2638924198672608,5,0,False,317.9966284808136,3.0,13,2100,20,Volibear,17,5,False,False,10577,9450,TOP,0,2,481,Mister Clonely,22908,163,100,True,1995,CLASSIC,NONE,59,115,89,7
NA1_4911544108,1707001813811,MATCHED_GAME,11,3,2,,0,4,0,523.69931072855,0.3000768346184838,4,0,False,531.746116806207,4.25,8,9481,19,Nocturne,18,4,False,False,17687,16450,JUNGLE,0,9,688,Ekkophobia,17420,126,100,True,1995,CLASSIC,NONE,123,33,19,21
NA1_4911544108,1707001813811,MATCHED_GAME,0,1,2,,375,0,0,434.407336345188,0.1197579852377292,2,0,False,415.0055125570617,7.0,7,1701,18,Veigar,17,2,False,False,13804,12900,MIDDLE,0,7,893,KillaguyX,14450,66,100,True,1995,CLASSIC,SOLO,218,118,22,10
NA1_4911544108,1707001813811,MATCHED_GAME,1,2,6,,0,0,0,732.1668752157592,0.1674965366980245,3,0,False,438.1379222138016,8.0,11,9526,21,Jhin,16,3,False,False,14574,14050,BOTTOM,0,13,604,Eyrø,24354,51,100,True,1995,CLASSIC,CARRY,138,38,68,26
NA1_4911544108,1707001813811,MATCHED_GAME,6,0,0,,0,1,6,579.9620132700923,0.1487762235785015,1,0,False,371.1390696124949,24.0,18,4097,80,Morgana,15,1,False,False,12345,10900,UTILITY,0,6,1521,SKELETREX,19291,40,100,True,1995,CLASSIC,SUPPORT,65,63,23,5
NA1_4911518223,1706999929789,MATCHED_GAME,0,3,0,,0,0,0,745.8913882599163,0.2283161637339257,2,0,False,494.8800410378958,5.0,2,13477,7,Garen,14,2,False,False,11948,11733,TOP,0,8,920,J1mbo57,18008,57,200,True,1448,CLASSIC,SOLO,64,25,42,5
NA1_4911518223,1706999929789,MATCHED_GAME,18,0,0,,0,1,3,292.980407103687,0.3797778671379346,1,0,False,335.9754480768913,10.0,9,667,24,Zac,12,1,False,False,8111,6725,JUNGLE,0,1,1051,SKELETREX,7073,26,200,True,1448,CLASSIC,NONE,50,173,53,2
NA1_4911518223,1706999929789,MATCHED_GAME,0,9,4,,0,1,4,747.8899996689195,0.1047859298086433,0,0,False,436.6740229415303,10.0,6,5361,26,Vex,15,0,False,False,10542,9650,MIDDLE,0,4,0,Vlad Tempest,18056,0,200,True,1448,CLASSIC,SOLO,176,27,65,15
NA1_4911518223,1706999929789,MATCHED_GAME,0,0,1,,0,0,2,493.0647799388784,0.1313125096945144,2,0,True,354.13264990319726,2.0,1,3973,14,Ezreal,11,2,False,False,8550,7900,BOTTOM,0,3,835,Iced Out Junky,11904,32,200,True,1448,CLASSIC,SOLO,154,55,15,7
NA1_4911518223,1706999929789,MATCHED_GAME,0,0,1,,0,0,4,646.6593529638424,0.1558075296249818,3,0,False,380.2423731219021,4.0,7,3328,55,Senna,12,3,False,False,9180,7845,JUNGLE,0,5,544,UEatitWithnoCook,15612,67,200,True,1448,CLASSIC,NONE,68,29,15,10
NA1_4911471647,1706996786451,MATCHED_GAME,0,3,1,,0,0,0,669.2953625257251,0.1994955958398743,3,0,False,417.5485786032818,6.666666666666667,15,6260,12,Ornn,18,3,False,False,14027,13380,TOP,1,5,789,ashes145,22485,83,100,True,2015,CLASSIC,NONE,89,60,32,14
NA1_4911471647,1706996786451,MATCHED_GAME,14,0,0,,1650,0,0,895.2697419321848,0.2997300567193016,7,0,False,453.7673249640776,4.142857142857143,20,0,26,Zac,17,7,False,False,15244,13550,JUNGLE,1,9,445,SKELETREX,30077,156,100,True,2015,CLASSIC,NONE,77,267,85,13
NA1_4911471647,1706996786451,MATCHED_GAME,0,0,5,,950,0,0,868.5725176239082,0.181003109455358,11,0,False,437.4715328143203,1.9090909090909087,7,2181,15,Akali,16,11,False,True,14697,12100,MIDDLE,1,14,293,RAABRAVENN,29180,315,100,True,2015,CLASSIC,SOLO,127,18,40,19
NA1_4911471647,1706996786451,MATCHED_GAME,0,0,0,,0,0,0,458.1880368219896,0.1360149093370238,12,0,False,331.91225988513577,0.9166666666666666,8,10888,9,Caitlyn,16,12,False,False,11150,9650,BOTTOM,1,3,497,wakkslapp,15393,404,100,True,2015,CLASSIC,SOLO,67,14,20,10
NA1_4911471647,1706996786451,MATCHED_GAME,7,12,0,,500,0,3,872.758100386401,0.1837563286484421,14,0,False,435.8536504652114,1.7857142857142858,11,1008,65,Twitch,15,14,True,False,14642,14475,JUNGLE,1,14,429,Sions Thigh Gap,29321,342,100,True,2015,CLASSIC,SOLO,52,53,34,15
NA1_4910387427,1706903107922,MATCHED_GAME,0,2,0,,1100,0,0,757.7515114151117,0.1705439205631146,10,0,False,371.856019980979,1.0,4,0,19,Akshan,14,10,False,False,10951,10900,TOP,2,6,503,LeonMoreau,22315,278,100,False,1766,CLASSIC,NONE,84,17,81,4
NA1_4910387427,1706903107922,MATCHED_GAME,0,0,0,,300,0,2,497.993335668306,0.2523583755758288,13,0,False,383.8494211647475,1.0,5,0,18,Briar,13,13,False,False,11304,10250,JUNGLE,2,8,736,Cenzoh,14665,329,100,False,1766,CLASSIC,NONE,50,125,32,7
NA1_4910387427,1706903107922,MATCHED_GAME,0,5,0,,0,0,2,426.8347368912825,0.1759346534255955,5,0,False,324.31243387147225,2.6,10,4254,27,AurelionSol,15,5,False,False,9551,9400,MIDDLE,2,3,1057,Goose Recluse,12570,168,100,False,1766,CLASSIC,SOLO,64,23,60,9
NA1_4910387427,1706903107922,MATCHED_GAME,1,0,0,,1325,0,0,723.8116082966053,0.1723040598648823,6,0,False,485.5608631843264,2.6666666666666665,8,1805,15,Lucian,15,6,False,False,14299,13300,BOTTOM,2,8,726,SKELETREX,21316,162,100,False,1766,CLASSIC,CARRY,92,29,46,8
NA1_4910387427,1706903107922,MATCHED_GAME,2,0,0,,0,0,3,410.62013652510456,0.2288589905705786,11,0,False,279.2249743487295,1.5454545454545454,15,731,64,Maokai,13,11,False,False,8223,8025,UTILITY,2,2,602,MichaelScarn000,12092,305,100,False,1766,CLASSIC,SUPPORT,50,18,39,8
NA1_4901508892,1706045644535,MATCHED_GAME,0,1,3,,0,0,1,527.1231209933692,0.1809750580626689,1,0,False,491.9472372845858,6.0,2,2593,9,Yorick,12,1,False,False,7877,6312,TOP,0,4,479,Miko Varis,8440,16,200,True,960,CLASSIC,SUPPORT,80,14,39,3
NA1_4901508892,1706045644535,MATCHED_GAME,4,3,0,,0,2,0,109.38099177713212,0.2901486354822398,2,0,False,395.16162892814685,2.5,3,612,10,MasterYi,10,2,False,False,6327,4350,JUNGLE,0,2,468,Tipadyntur,1751,26,200,True,960,CLASSIC,SUPPORT,42,31,28,0
NA1_4901508892,1706045644535,MATCHED_GAME,2,4,2,,600,0,1,1133.962641202658,0.2095418045211519,3,0,False,575.5196147235743,5.0,2,919,15,Akali,11,3,True,False,9215,7825,MIDDLE,0,13,427,RitaeJdD,18158,60,200,True,960,CLASSIC,SUPPORT,90,25,35,13
NA1_4901508892,1706045644535,MATCHED_GAME,0,0,2,,0,0,0,504.4129222807284,0.1995511434879226,3,0,False,392.3666255921683,3.0,7,2030,7,Gangplank,9,3,False,False,6283,4900,BOTTOM,0,2,327,SKELETREX,8077,37,200,True,960,CLASSIC,SUPPORT,72,10,50,3
NA1_4901508892,1706045644535,MATCHED_GAME,2,2,0,,0,0,0,367.4017752025266,0.1197833584460166,3,0,False,348.57420486531333,3.0,6,699,16,Seraphine,8,3,False,False,5581,4900,UTILITY,0,3,368,Generalchowmain,5883,30,200,True,960,CLASSIC,SUPPORT,32,25,46,2
NA1_4885830092,1704779000798,MATCHED_GAME,13,1,0,,1200,0,1,1039.6765278607656,0.1935393788992667,4,0,False,504.0865027073051,6.25,10,6401,39,Riven,18,4,False,False,22830,18725,TOP,8,15,1305,SKELETREX,47088,122,100,False,2717,CLASSIC,NONE,560,90,227,23
NA1_4885830092,1704779000798,MATCHED_GAME,6,4,0,,525,2,0,904.7767694711328,0.2871116141285034,8,1,False,505.8831284069992,3.0,9,2878,28,Shyvana,18,8,False,False,22911,19220,JUNGLE,8,15,773,APRILVFX,40978,266,100,False,2717,CLASSIC,NONE,214,110,128,14
NA1_4885830092,1704779000798,MATCHED_GAME,7,16,0,,825,0,0,987.731870857652,0.2017354343808483,10,0,False,408.9371849520592,2.1,8,1480,27,Fizz,18,10,True,False,18521,17400,MIDDLE,8,13,471,Walker27,44735,376,100,False,2717,CLASSIC,SOLO,88,152,152,17
NA1_4885830092,1704779000798,MATCHED_GAME,1,0,0,,0,0,0,558.5389838892872,0.1583620438469195,9,0,False,350.5162317808699,1.6666666666666667,11,744,26,Ezreal,18,9,False,False,15875,15108,BOTTOM,8,4,854,JaeTQ,25296,296,100,False,2717,CLASSIC,CARRY,394,41,38,8
NA1_4885830092,1704779000798,MATCHED_GAME,1,1,0,,0,0,0,697.6265421522578,0.159251528744462,18,0,False,276.6432065589908,1.2222222222222223,21,424,85,Xerath,18,18,False,False,12529,12000,UTILITY,8,1,303,ToucanTom93,31596,488,100,False,2717,CLASSIC,SUPPORT,112,77,54,39
NA1_4885801747,1704777283211,MATCHED_GAME,2,2,0,,0,0,0,303.4512754601098,0.2179820404933844,3,0,False,262.44901676929385,0.0,0,105,7,Riven,10,3,False,False,4023,3450,TOP,0,0,405,SKELETREX,4652,62,200,False,919,CLASSIC,SUPPORT,106,18,31,4
NA1_4885801747,1704777283211,MATCHED_GAME,0,0,0,,0,0,1,68.73507177909539,0.3515204158989901,2,0,False,284.9208179364496,0.5,1,0,14,DrMundo,8,2,False,False,4367,3375,JUNGLE,0,0,523,Combatcerberus,1053,26,200,False,919,CLASSIC,SUPPORT,85,21,37,1
NA1_4885801747,1704777283211,MATCHED_GAME,0,0,0,,150,0,1,368.57653708596695,0.2408501578054609,2,0,False,384.8860164360146,1.5,0,1439,10,Tristana,11,2,False,False,5900,5775,MIDDLE,0,3,482,Absiver,5650,48,200,False,919,CLASSIC,DUO,23,12,15,2
NA1_4885801747,1704777283211,MATCHED_GAME,0,3,0,,0,0,0,33.44846128953883,0.1070235100205262,0,0,False,277.0605535120909,0.0,0,84,8,Jinx,8,0,False,False,4247,4100,BOTTOM,0,0,0,Teplardrop,512,0,200,False,919,CLASSIC,SUPPORT,42,12,4,0
NA1_4885801747,1704777283211,MATCHED_GAME,0,5,0,,0,0,1,35.74171258555308,0.0826238757816382,1,0,False,188.32998953248207,0.0,0,0,15,Morgana,8,1,False,False,2887,2110,UTILITY,0,0,225,TAdragon1,547,8,200,False,919,CLASSIC,SUPPORT,9,25,2,0
NA1_4885745130,1704774597058,MATCHED_GAME,0,2,0,,0,1,0,844.1775826437286,0.2020492736959322,11,0,False,337.72145593094655,1.3636363636363635,11,1577,20,Singed,18,11,False,False,13528,14300,TOP,1,4,548,Ttylbih,33817,308,200,False,2403,CLASSIC,SOLO,164,53,52,16
NA1_4885745130,1704774597058,MATCHED_GAME,17,0,0,,550,0,3,364.7633911814424,0.2909227737308905,11,1,False,326.07378191390774,1.4545454545454546,14,20,34,Nunu,17,11,False,False,13062,12250,JUNGLE,1,2,392,SKELETREX,14612,312,200,False,2403,CLASSIC,NONE,104,92,288,11
NA1_4885745130,1704774597058,MATCHED_GAME,4,1,0,,825,1,1,1204.5868451021545,0.2435668975188487,10,0,False,502.1210857435439,1.8,6,6567,27,Irelia,18,10,False,False,20114,20375,MIDDLE,1,12,828,Aquadew,48255,251,200,False,2403,CLASSIC,SOLO,314,65,100,11
NA1_4885745130,1704774597058,MATCHED_GAME,3,1,0,,800,0,3,664.9380165442489,0.1511477741333932,10,0,False,424.2720598127936,2.0,7,6972,43,Varus,16,10,False,False,16996,18625,BOTTOM,1,13,650,x Oni D 13s x,26637,321,200,False,2403,CLASSIC,CARRY,50,18,49,16
NA1_4885745130,1704774597058,MATCHED_GAME,1,2,0,,0,0,0,443.1327595188352,0.1123132809209352,6,0,False,312.7141582201829,3.333333333333333,18,2510,87,Senna,16,6,False,False,12527,13800,UTILITY,1,2,842,Stormblâst,17751,202,200,False,2403,CLASSIC,SUPPORT,76,60,44,11
NA1_4854776532,1702160560820,MATCHED_GAME,0,3,0,,0,0,1,308.80539770237414,0.181788686729534,1,0,True,395.5483721691152,2.0,0,3383,10,Yorick,9,1,False,False,5331,5083,TOP,0,2,752,PhysixAber,4162,26,200,True,808,CLASSIC,SUPPORT,54,9,16,2
NA1_4854776532,1702160560820,MATCHED_GAME,4,0,1,,0,1,1,137.53074690587212,0.3760255491539217,0,0,False,351.56061498841905,3.0,2,0,13,Nunu,8,0,False,False,4738,4175,JUNGLE,0,1,0,SKELETREX,1853,0,200,True,808,CLASSIC,SUPPORT,37,19,90,1
NA1_4854776532,1702160560820,MATCHED_GAME,1,9,1,,0,0,1,337.1219748465249,0.1239551515369185,1,0,False,337.42389749455634,2.0,0,48,8,Annie,10,1,False,False,4548,3475,MIDDLE,0,2,665,theNarwhaI720,4544,21,200,True,808,CLASSIC,SUPPORT,91,12,20,82
NA1_4854776532,1702160560820,MATCHED_GAME,0,0,1,,0,0,1,260.50827882453234,0.0975870174094911,2,0,False,436.7634398272055,2.5,2,3076,1,Xayah,8,2,False,False,5887,4875,BOTTOM,0,3,450,Toffée,3511,22,200,True,808,CLASSIC,SUPPORT,22,20,15,1
NA1_4854776532,1702160560820,MATCHED_GAME,0,4,0,,0,0,1,377.10222053116064,0.2206435951701345,3,0,False,292.52816273790864,1.6666666666666667,4,614,15,Leona,7,3,False,False,3943,3500,UTILITY,0,1,559,HawkeyeS26,5083,12,200,True,808,CLASSIC,SUPPORT,24,16,18,3
NA1_4854738460,1702158052458,MATCHED_GAME,0,4,3,,0,0,0,476.904880197756,0.1750137115641141,1,0,True,515.8914351919863,5.0,1,4641,8,Yone,11,1,False,False,7858,6075,TOP,0,4,294,SlamDuck202,7264,10,200,True,913,CLASSIC,DUO,143,36,14,2
NA1_4854738460,1702158052458,MATCHED_GAME,7,0,1,,0,2,2,264.99280769862514,0.3622725930432888,2,0,False,388.8719397435471,4.0,5,340,18,Nunu,9,2,False,False,5923,4250,JUNGLE,0,3,236,SKELETREX,4036,18,200,True,913,CLASSIC,SUPPORT,45,35,112,1
NA1_4854738460,1702158052458,MATCHED_GAME,1,6,7,,0,0,2,518.6457080463066,0.1576976987288039,0,0,False,444.3971457917173,7.0,0,1517,8,Lux,10,1,True,False,6769,6150,MIDDLE,0,7,682,theNarwhaI720,7900,26,200,True,913,CLASSIC,SUPPORT,43,16,112,8
NA1_4854738460,1702158052458,MATCHED_GAME,0,1,7,,0,0,0,589.6426794830396,0.1407671084314437,1,0,False,441.59171473760296,10.0,2,1393,8,KogMaw,9,1,False,False,6726,4900,BOTTOM,0,8,441,BradBrad8670,8982,10,200,True,913,CLASSIC,SUPPORT,20,23,11,21
NA1_4854738460,1702158052458,MATCHED_GAME,0,0,0,,0,0,4,524.9546744360593,0.1642488882323494,1,0,False,355.15403824789627,13.0,13,1702,25,Karma,8,1,False,False,5410,3435,UTILITY,0,0,427,PieOverlord25,7996,8,200,True,913,CLASSIC,SUPPORT,36,18,27,18
NA1_4853431817,1702060720206,MATCHED_GAME,0,0,0,,0,0,0,0.0,0.2261301165214791,0,0,False,283.9674921398153,0.0,0,0,0,Fiora,1,0,False,False,500,500,TOP,0,0,0,ZombieKillerdog,0,0,100,False,105,CLASSIC,SUPPORT,0,0,0,0
NA1_4853431817,1702060720206,MATCHED_GAME,0,0,0,,0,0,0,0.0,0.7071884058539426,0,0,False,283.9674921398153,0.0,0,0,0,Nunu,1,0,False,False,500,500,JUNGLE,0,0,0,SKELETREX,0,0,100,False,105,CLASSIC,SUPPORT,1,0,0,0
NA1_4853431817,1702060720206,MATCHED_GAME,0,0,0,,0,0,0,0.0,0.0666814776245783,0,0,False,283.9674921398153,0.0,0,0,0,Fizz,1,0,False,False,500,500,MIDDLE,0,0,0,Patrao Do Murilo,0,0,100,False,105,CLASSIC,SUPPORT,0,0,1,0
NA1_4853431817,1702060720206,MATCHED_GAME,0,0,0,,0,0,0,0.0,0.0,0,0,False,283.9674921398153,0.0,0,0,0,Seraphine,1,0,False,False,500,0,BOTTOM,0,0,0,Generalchowmain,0,0,100,False,105,CLASSIC,SUPPORT,0,0,0,0
NA1_4853431817,1702060720206,MATCHED_GAME,0,0,0,,0,0,0,0.0,0.0,0,0,False,283.9674921398153,0.0,0,0,0,Senna,1,0,False,False,500,475,UTILITY,0,0,0,pickleman1233,0,0,100,False,105,CLASSIC,SUPPORT,1,0,0,0
NA1_4853415640,1702059760523,MATCHED_GAME,0,0,1,,0,0,0,163.25056994477777,0.0375706205046357,0,0,False,241.58935886795277,1.0,0,0,1,Teemo,5,0,False,False,1941,500,TOP,0,1,0,Napsta,1312,0,200,False,482,CLASSIC,SUPPORT,11,2,0,0
NA1_4853415640,1702059760523,MATCHED_GAME,2,0,0,,0,0,0,199.15163141541075,0.3678020202221781,1,0,False,331.24904836298424,2.0,1,0,4,Nunu,5,1,False,False,2662,1500,JUNGLE,0,1,308,SKELETREX,1600,8,200,False,482,CLASSIC,SUPPORT,18,12,33,0
NA1_4853415640,1702059760523,MATCHED_GAME,1,0,0,,0,0,1,477.52575439623297,0.3920143466782043,3,0,False,300.8551749843381,0.6666666666666666,0,0,3,Akali,6,3,False,False,2418,1925,MIDDLE,0,2,220,130942,3838,16,200,False,482,CLASSIC,SUPPORT,35,8,15,2
NA1_4853415640,1702059760523,MATCHED_GAME,0,0,0,,0,0,0,148.69054002831527,0.1020115437837657,0,0,False,305.286171501448,0.0,0,60,4,Seraphine,6,0,False,False,2453,1285,BOTTOM,0,0,0,Generalchowmain,1195,0,200,False,482,CLASSIC,SUPPORT,24,6,20,0
NA1_4853415640,1702059760523,MATCHED_GAME,0,1,0,,0,0,0,172.98094243914065,0.100601468811216,0,0,False,210.04973972811857,0.0,0,0,3,Ashe,4,0,False,False,1688,1200,UTILITY,0,0,0,CeddyBuu,1390,0,200,False,482,CLASSIC,SUPPORT,1,11,3,0
NA1_4853389964,1702056542776,MATCHED_GAME,1,3,0,,1175,0,1,1277.2952805246823,0.2643448035436033,6,0,False,552.2826803555416,4.833333333333333,11,10811,24,Fiora,18,6,False,False,24967,24035,TOP,5,18,1166,Steirmay,57743,209,200,True,2712,CLASSIC,SOLO,272,34,107,17
NA1_4853389964,1702056542776,MATCHED_GAME,2,3,0,,450,0,0,787.4932900230672,0.3044665206750448,8,1,False,400.7846149134453,3.375,16,1808,38,Kayn,18,8,False,False,18118,17400,JUNGLE,5,11,926,NotAJeff,35600,239,200,True,2712,CLASSIC,NONE,238,125,56,26
NA1_4853389964,1702056542776,MATCHED_GAME,0,0,0,,0,0,0,999.5865723874296,0.1436830104344909,11,0,False,341.4841971241674,2.363636363636364,18,754,18,Hwei,18,11,True,False,15437,14850,MIDDLE,5,8,466,lI MwF,45189,458,200,True,2712,CLASSIC,SOLO,139,72,81,22
NA1_4853389964,1702056542776,MATCHED_GAME,14,0,3,,975,0,0,665.9735615842197,0.1200624512913125,8,0,False,426.49672486349743,3.375,20,9172,28,Jhin,18,8,False,False,19281,17075,BOTTOM,5,7,536,SKELETREX,30107,277,200,True,2712,CLASSIC,CARRY,124,52,84,49
NA1_4853389964,1702056542776,MATCHED_GAME,10,5,0,,450,0,5,378.1189335941412,0.1674432140555484,17,0,False,355.0665190603245,1.2352941176470589,14,4230,102,Akshan,18,17,False,False,16051,12700,UTILITY,5,7,403,Generalchowmain,17093,539,200,True,2712,CLASSIC,SUPPORT,106,34,184,20
NA1_4853362635,1702054139370,MATCHED_GAME,0,1,3,,0,0,0,483.8539139014298,0.1811955768633274,1,0,False,351.65337152947313,5.0,2,4232,11,Kayle,15,1,False,False,9359,9250,TOP,0,3,609,TeC Pride,12878,21,200,True,1596,CLASSIC,SOLO,45,20,83,3
NA1_4853362635,1702054139370,MATCHED_GAME,0,5,3,,0,1,0,756.646195314944,0.3659704675137281,6,0,False,519.1317887276929,2.6666666666666665,5,3648,16,MasterYi,16,6,False,False,13817,11600,JUNGLE,0,11,346,LUC LOL 1,20138,171,200,True,1596,CLASSIC,NONE,71,40,55,8
NA1_4853362635,1702054139370,MATCHED_GAME,3,4,2,,375,0,0,727.9675073439828,0.1772673275013398,0,0,True,427.14427533715394,11.0,9,3399,13,Ryze,17,0,False,False,11368,10000,MIDDLE,0,2,0,DaMainMan,19375,0,200,True,1596,CLASSIC,SOLO,133,49,204,1
NA1_4853362635,1702054139370,MATCHED_GAME,8,0,2,,0,0,3,311.69908526852464,0.1263856952770292,1,0,False,359.68004622972325,7.0,4,1611,25,Jhin,13,1,False,False,9573,9025,BOTTOM,0,3,688,SKELETREX,8296,16,200,True,1596,CLASSIC,CARRY,62,22,42,15
NA1_4853362635,1702054139370,MATCHED_GAME,2,8,2,,300,0,5,193.99807841885635,0.1491809328445754,3,0,False,326.41392173858856,2.6666666666666665,4,855,91,Pyke,12,3,False,False,8687,8475,UTILITY,0,4,626,Generalchowmain,5163,50,200,True,1596,CLASSIC,SUPPORT,47,60,43,6
NA1_4850043311,1701751515513,MATCHED_GAME,16,0,0,,0,0,0,1146.999937607438,0.3343287419040395,6,0,False,468.1295933470534,3.0,7,4422,16,Renekton,17,6,True,False,14383,12930,TOP,0,11,562,petreSage,35242,226,200,True,1843,CLASSIC,SOLO,103,50,120,10
NA1_4850043311,1701751515513,MATCHED_GAME,10,0,6,,450,0,0,572.5099292039486,0.3126175053702971,5,0,True,452.9745502549536,5.4,15,356,26,Nunu,16,5,False,False,13918,10250,JUNGLE,0,12,718,SKELETREX,17590,103,200,True,1843,CLASSIC,NONE,102,74,237,7
NA1_4850043311,1701751515513,MATCHED_GAME,0,7,2,,0,0,0,619.2554355356815,0.1010036977426564,2,0,False,471.2191207748184,9.0,10,3174,20,Syndra,17,2,False,False,14478,13285,MIDDLE,0,8,1615,The Won,19027,105,200,True,1843,CLASSIC,SOLO,151,134,46,8
NA1_4850043311,1701751515513,MATCHED_GAME,0,0,1,,450,0,0,760.9113185259537,0.1389464162592728,6,0,False,439.7382134421005,3.6666666666666665,14,7912,16,Varus,15,6,False,False,13511,11850,BOTTOM,0,8,464,Ryyan,23379,145,200,True,1843,CLASSIC,CARRY,56,63,37,8
NA1_4850043311,1701751515513,MATCHED_GAME,0,0,0,,375,0,4,454.193014079557,0.1131036387237341,8,0,False,282.05017266198,2.125,15,1225,67,Ashe,13,8,False,False,8666,8700,UTILITY,0,2,576,Guong Gong,13955,259,200,True,1843,CLASSIC,SUPPORT,8,82,22,16
NA1_4849988338,1701748718475,MATCHED_GAME,2,2,0,,0,0,1,808.288292544437,0.2501257231620655,3,0,False,338.74953345589086,1.6666666666666667,1,0,18,DrMundo,15,3,False,False,9008,8275,TOP,2,4,608,iBloodsky,21495,111,200,False,1595,CLASSIC,SOLO,141,31,61,5
NA1_4849988338,1701748718475,MATCHED_GAME,2,0,0,,700,0,0,379.4500021904061,0.2973107835944881,9,0,False,340.1516392298041,1.0,6,0,14,Nunu,12,9,False,False,9046,8300,JUNGLE,2,3,328,petreSage,10091,182,200,False,1595,CLASSIC,NONE,73,44,161,8
NA1_4849988338,1701748718475,MATCHED_GAME,0,6,0,,0,0,0,439.1302894662239,0.15992972501765,9,0,False,285.2759960567581,0.6666666666666666,4,1089,11,Lux,13,9,False,False,7586,6550,MIDDLE,2,2,348,SCGuts,11678,300,200,False,1595,CLASSIC,SOLO,61,15,162,9
NA1_4849988338,1701748718475,MATCHED_GAME,1,0,0,,450,0,0,482.26688163925775,0.1459660291547747,8,0,False,291.76804726677,1.125,6,0,18,Jhin,12,8,False,False,7759,7500,BOTTOM,2,3,626,SKELETREX,12825,151,200,False,1595,CLASSIC,CARRY,53,28,39,27
NA1_4849988338,1701748718475,MATCHED_GAME,0,8,0,,0,0,2,334.7126453576493,0.1466677390710216,9,0,False,242.8089871468105,1.0,8,0,30,Seraphine,11,9,False,False,6457,6000,UTILITY,2,1,400,Hotcheetooooo,8901,199,200,False,1595,CLASSIC,SUPPORT,54,25,55,10
NA1_4848990210,1701660676846,MATCHED_GAME,0,3,1,,700,0,0,339.2047432026371,0.1901484859040311,8,0,False,286.3781013972194,0.75,4,85,11,Gwen,13,8,False,False,7247,6400,TOP,1,2,345,TryLand11,8584,198,100,False,1518,CLASSIC,NONE,61,12,28,20
NA1_4848990210,1701660676846,MATCHED_GAME,0,0,0,,675,0,0,1052.986257008628,0.2839271581023948,7,0,False,489.5930631667407,2.2857142857142856,8,0,9,Briar,14,7,False,False,12391,11800,JUNGLE,1,8,368,AbhorMe,26649,207,100,False,1518,CLASSIC,NONE,48,142,36,4
NA1_4848990210,1701660676846,MATCHED_GAME,0,0,0,,0,0,1,515.7934288063624,0.1800378154087623,6,0,False,354.7673008351918,2.1666666666666665,7,0,13,Orianna,14,6,False,False,8978,8575,MIDDLE,1,6,743,Lets Go Birds,13054,189,100,False,1518,CLASSIC,SOLO,109,82,55,9
NA1_4848990210,1701660676846,MATCHED_GAME,7,1,0,,0,0,1,665.3139917652902,0.1588242759472299,6,0,False,336.71510749238075,2.333333333333333,9,769,12,Jhin,12,6,False,False,8521,7925,BOTTOM,1,5,749,SKELETREX,16838,137,100,False,1518,CLASSIC,CARRY,55,29,41,26
NA1_4848990210,1701660676846,MATCHED_GAME,4,5,0,,0,0,3,314.67607059037255,0.1870622646375817,8,0,False,270.1211915343236,1.375,8,416,55,Pyke,11,8,False,False,6836,6325,UTILITY,1,3,688,Generalchowmain,7964,204,100,False,1518,CLASSIC,SUPPORT,41,46,40,4
NA1_4847859476,1701571552505,MATCHED_GAME,0,0,0,,0,0,2,790.2586501365994,0.1714234209459683,7,0,False,407.1188519883992,2.0,3,2363,16,Yone,14,7,False,False,11049,11390,TOP,1,11,549,Dánkplañk,21448,192,200,False,1628,CLASSIC,SOLO,208,61,41,9
NA1_4847859476,1701571552505,MATCHED_GAME,2,0,0,,0,0,2,298.1353141204892,0.1622012105907593,8,0,False,273.6895213600849,2.5,18,332,48,Thresh,11,8,False,True,7428,7300,UTILITY,1,2,460,GKP Kenji,8091,209,200,False,1628,CLASSIC,SOLO,42,18,26,7
NA1_4847859476,1701571552505,MATCHED_GAME,9,7,0,,0,0,4,827.9410176305006,0.1346017140305269,6,0,False,374.528767306533,2.6666666666666665,8,5236,19,Tristana,13,6,False,True,10165,10105,MIDDLE,1,8,827,Taterbug7,22471,237,200,False,1628,CLASSIC,SOLO,32,28,45,5
NA1_4847859476,1701571552505,MATCHED_GAME,14,0,0,,0,1,3,517.5735241633113,0.2254864800027015,7,0,False,357.9415813745881,2.7142857142857144,15,123,27,Nunu,12,7,True,False,9715,10010,JUNGLE,1,4,355,SKELETREX,14047,159,200,False,1628,CLASSIC,NONE,71,59,171,6
NA1_4847859476,1701571552505,MATCHED_GAME,4,5,0,,300,0,2,852.0567973338495,0.306287174430044,12,0,False,425.2836384981515,1.3333333333333333,8,3858,7,Sion,13,12,False,True,11542,11425,BOTTOM,1,8,520,Generalchowmain,23126,306,200,False,1628,CLASSIC,NONE,80,61,47,9
